"","GSIName","OrigName","SrcName","Type","Depth_m","Dpth.Rck_m","DTRConfid","DrillDate","Easting","Northing","Loc_Acc","Townland","Town","County","SixInShtNo","SourceUse","YldClass","ProdClass","Yield_m3d","Abstr_m3d","Ovrflw_m3d","AbstrDDm","SC_m3dm","cas1dia_mm","Wtrstrk1_m","Wtrstrk2_m","Wtrstrk3_m","Wtrstrk4_m","Wtrloss1_m","GenComms","DrillComms","CasingComs"
"227","2321NWW056",NA,NA,"Borehole",24.4,7.6,"Bedrock Met",1972-03-17,233550,227280,"to 1km","ARDAN",NA,"Offaly",17,"Domestic use only","Poor",NA,37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/OFF 1623",NA,NA
"228","2321NWW058",NA,"OFFALY BOARD OF HEALTH","Borehole",30.8,9.6,"Bedrock Met",1940-01-01,242000,228000,"to 1km","RATHDRUM",NA,"Offaly",17,"Public supply (Co Co)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yield positive - not recorded",NA,NA
"229","2321NWW059","Well No. 284","OFFALY COUNTY COUNCIL","Dug well",7.9,4.3,"Bedrock Met",1962-03-01,244000,228320,"to 1km","BALLYLENNON",NA,"Offaly",10,"Domestic use only","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2321NWW060",NA,NA,"Borehole",19.2,7.9,"Bedrock Met",1965-05-01,244000,228220,"to 1km","BALLYLENNON",NA,"Offaly",10,"Domestic use only","Poor",NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/OFF 538",NA,NA
"231","2321NWW061",NA,"UNKNOWN","Dug well",4.6,NA,"Bedrock Not Met",1961-12-14,244000,228420,"to 1km","BALLYLENNON",NA,"Offaly",10,"Domestic use only","Poor",NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/OFF 524",NA,"Date 1/2/1966"
"232","2321NWW062",NA,NA,"Borehole",11.6,4.8,"Bedrock Met",1922-09-01,232520,228750,"to 1km","CULLEEN",NA,"Offaly",9,"Domestic use only","Poor",NA,1.1,NA,NA,NA,NA,127,NA,NA,NA,NA,NA,NA,NA,NA
"233","2321NWW063",NA,"OFFALY BOARD OF HEALTH","Borehole",30.5,5.6,"Bedrock Met",1940-01-01,244550,221300,"to 1km","ALDERBOROUGH",NA,"Offaly",26,"Domestic use only","Poor",NA,8.7,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2321NWW064",NA,NA,"Dug well",7.6,NA,"Bedrock Not Met",1962-08-17,243740,221650,"to 1km","CURRAGH",NA,"Offaly",26,"Domestic use only","Poor",NA,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/OFF 212",NA,NA
"235","2321NWW065",NA,NA,"Borehole",23.5,9.8,"Bedrock Met",1962-04-30,239550,220820,"to 1km","NEWTOWN",NA,"Offaly",25,"Domestic use only","Poor",NA,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/OFF 283, 591",NA,NA
"236","2321NWW066",NA,NA,"Borehole",27.7,10.1,"Bedrock Met",1962-04-30,239550,220940,"to 1km","NEWTOWN",NA,"Offaly",25,"Domestic use only","Poor",NA,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/OFF 233, 588",NA,NA
"237","2321NWW067",NA,NA,"Dug well",5.8,NA,"Bedrock Not Met",1959-01-01,239550,220710,"to 1km","NEWTOWN",NA,"Offaly",25,"Public supply (Co Co)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESB re no. 25-4-18",NA,NA
"238","2321NWW068","Well No. 298","OFFALY CO CO","Borehole",24.1,9.8,"Bedrock Met",1962-04-01,237250,221330,"to 1km","KILLEENMORE",NA,"Offaly",25,"Public supply (Co Co)","Poor",NA,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2321NWW069",NA,NA,"Borehole",25.9,12.2,"Bedrock Met",1961-08-30,237230,221230,"to 1km","KILLEENMORE",NA,"Offaly",25,"Domestic use only","Poor",NA,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/OFF 194, 548",NA,NA
"240","2321NWW070",NA,NA,"Borehole",26.5,8.5,"Bedrock Met",1961-07-14,237220,221100,"to 1km","KILLEENMORE",NA,"Offaly",25,NA,"Poor",NA,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/OFF 175, 526",NA,NA
"241","2321NWW071",NA,NA,"Dug well",3.7,NA,"Bedrock Not Met",1959-01-01,237220,220980,"to 1km","KILLEENMORE",NA,"Offaly",25,"Public supply (Co Co)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESB ref no. 25-3-11",NA,NA
"242","2321NWW072",NA,NA,"Borehole",18.3,NA,"DTB Unknown",NA,241070,221100,"to 1km","BALLYCOLLIN",NA,"Offaly",25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESB ref.",NA,NA
"243","2321NWW073",NA,NA,"Borehole",30.8,5.5,"Bedrock Met",1962-03-02,230720,220050,"to 1km","GRAIGUE",NA,"Offaly",25,"Domestic use only","Poor",NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/OFF 549",NA,NA
"244","2321NWW074",NA,NA,"Dug well",6.7,NA,"Bedrock Not Met",1965-10-18,233150,220940,"to 1km","DERRYGOLAN",NA,"Offaly",25,"Domestic use only","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no solid rock met
WTB/OFF 641",NA,NA
"245","2321NWW076","ILC 1838",NA,"Borehole",5.8,NA,"Bedrock Not Met",1978-07-24,241600,226750,"to 1km","BALLYCOMMON",NA,"Offaly",18,NA,"Poor","IV",13.1,NA,NA,1.1,11.91,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2321NWW079","ILC 944",NA,"Borehole",15.8,8.5,"Bedrock Met",1964-06-17,242640,226350,"to 1km","BALLYCOMMON",NA,"Offaly",18,NA,"Poor","IV",21.8,NA,NA,3.9,5.59,NA,NA,NA,NA,NA,NA,"PROBLEM WITH HIGH FE.",NA,NA
"247","2321SEW005",NA,NA,"Dug well",4.3,NA,"Bedrock Not Met",1970-12-09,251540,213430,"to 1km","SHANDERRY",NA,"Offaly",33,"Domestic use only","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/OFF 1382",NA,NA
"248","2321SEW007",NA,"OFFALY COUNTY COUNCIL","Dug well",4.3,NA,"Bedrock Not Met",1962-01-01,247810,215620,"to 1km","CLONYGOWAN",NA,"Offaly",33,"Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacteriological report unsatisfactory.",NA,NA
"249","2321SEW008",NA,NA,"Dug well",2.7,NA,"Bedrock Not Met",1970-11-05,251510,212630,"to 1km","SHANDERRY",NA,"Offaly",34,"Domestic use only","Poor",NA,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/OFF 1314",NA,NA
"250","2321SEW009",NA,"OFFALY BOARD OF HEALTH","Borehole",40.5,9.9,"Bedrock Met",1940-01-01,257550,213400,"to 1km","TRASCAN",NA,"Offaly",34,"Industrial use","Poor",NA,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2321SEW010",NA,NA,"Dug well",6.1,NA,"Bedrock Not Met",1959-01-01,253050,213200,"to 1km","KILMALOGUE",NA,"Offaly",34,"Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No yield data.
ESB ref. 34-5-29",NA,NA
"252","2321SEW011",NA,NA,"Borehole",21.3,NA,"DTB Unknown",1959-01-01,253050,213100,"to 1km","KILMALOGUE",NA,"Offaly",34,"Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no rockhead info.
ESB ref. 27-6",NA,NA
"253","2321SEW012",NA,NA,"Dug well",5.5,NA,"Bedrock Not Met",NA,253050,213330,"to 1km","KILMALOGUE",NA,"Offaly",34,"Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESB ref. 34-5-24",NA,NA
"254","2321SEW013",NA,"OFFALY GOLF CLUB","Dug well",4.3,NA,"Bedrock Not Met",NA,250750,210720,"to 1km","GARRYHINCH",NA,"Offaly",33,"Domestic use only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESB ref. 33-12-14",NA,NA
"255","2321SEW014","Well No. 270","OFFALY COUNTY COUNCIL","Dug well",3.2,NA,"Bedrock Not Met",1962-04-01,250150,211040,"to 1km","GARRYHINCH",NA,"Offaly",33,"Domestic use only","Poor",NA,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2321SEW015","Well No. 304","OFFALY COUNTY COUNCIL","Dug well",2.1,NA,"Bedrock Not Met",1962-04-01,251360,211280,"to 1km","ANNAMOE",NA,"Offaly",33,"Domestic use only","Poor",NA,35.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2321SEW016",NA,NA,"Borehole",15.2,6.1,"Bedrock Met",1972-03-21,259200,213500,"to 1km","CLONDOOLUSK",NA,"Offaly",34,"Domestic use only","Poor",NA,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2321SEW018",NA,NA,"Borehole",6.4,NA,"Bedrock Not Met",1962-12-01,257550,213200,"to 1km","TRASCAN",NA,"Offaly",34,"Domestic use only","Poor",NA,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2321SEW019",NA,NA,"Dug well",4.9,NA,"Bedrock Not Met",1968-07-01,253770,212340,"to 1km","KILMALOGUE",NA,"Offaly",34,"Domestic use only","Poor",NA,14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2321SEW020",NA,"OFFALY BOARD OF HEALTH","Borehole",44.8,1.2,"Bedrock Met",1939-01-01,251100,219600,"to 1km","GARRYMONA",NA,"Offaly",27,"Domestic use only","Poor",NA,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1m of soil and drift cover",NA,NA
"261","2321SEW021",NA,NA,"Borehole",13.4,12.2,"Bedrock Met",1968-05-13,257360,217370,"to 1km","CLONSAST LOWER",NA,"Offaly",27,"Domestic use only","Poor",NA,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/OFF 1024",NA,NA
"262","2321SEW022",NA,"OFFALY BOARD OF HEALTH","Borehole",28.6,3.2,"Bedrock Met",1940-01-01,257360,217250,"to 1km","CLONSAST LOWER",NA,"Offaly",27,"Public supply (Co Co)","Poor",NA,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2321SEW023","Well No. 280","OFFALY CO CO","Dug well",2.4,NA,"Bedrock Not Met",1962-04-01,254450,216150,"to 1km","CUSHINA",NA,"Offaly",27,"Public supply (Co Co)","Poor",NA,7.3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2321SEW024",NA,"OFFALY BOARD OF HEALTH","Borehole",17.1,0.9,"Bedrock Met",1940-01-01,249620,216430,"to 1km","BOGTOWN",NA,"Offaly",26,"Domestic use only","Poor",NA,32.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2321SEW025",NA,NA,"Dug well",6.1,NA,"Bedrock Not Met",1961-09-07,248700,219630,"to 1km","BALLYKEAN",NA,"Offaly",26,"Domestic use only","Poor",NA,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no solid rock met
WTB/OFF 64, 411",NA,NA
"266","2321SEW026",NA,NA,"Dug well",5.2,NA,"Bedrock Not Met",1963-10-07,248700,219740,"to 1km","BALLYKEAN",NA,"Offaly",26,"Domestic use only","Poor",NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no solid rock met
WTB/OFF 288, 642",NA,NA
"267","2321SEW027",NA,NA,"Borehole",15.2,0.5,"Bedrock Met",1924-05-01,251140,219160,"to 1km","GARRYMONA",NA,"Offaly",26,"Domestic use only","Poor",NA,28.3,NA,NA,NA,NA,152,NA,NA,NA,NA,NA,NA,NA,NA
"268","2321SEW028",NA,NA,"Borehole",7.9,NA,"Bedrock Not Met",1963-09-04,248220,217890,"to 1km","KILCOONEY",NA,"Offaly",26,"Domestic use only","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WTB/OFF 390",NA,NA
"269","2321SEW029",NA,NA,"Borehole",11.9,NA,"Bedrock Not Met",1962-10-16,245530,219890,"to 1km","BALLYDOWNAN",NA,"Offaly",26,"Domestic use only","Poor",NA,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no solid rock met
WTB/OFF 586",NA,NA
"270","2321SEW030",NA,NA,"Dug well",9.1,NA,"Bedrock Not Met",1964-07-12,245520,219780,"to 1km","BALLYDOWNAN",NA,"Offaly",26,"Domestic use only","Poor",NA,21.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no solid rock met
WTB/OFF 368",NA,NA
"271","2321SWW204","Well No. 273","OFFALY CO CO","Borehole",26.5,9.1,"Bedrock Met",1962-04-01,244250,215820,"to 1km","BALLYMACROSSAN",NA,"Offaly",26,"Public supply (Co Co)","Poor",NA,33.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9m drift 17.3m rock
",NA,NA
"272","2321SWW205",NA,NA,"Dug well",3.4,NA,"DTB Unknown",1959-01-01,239320,218940,"to 1km","FINTER",NA,"Offaly",25,"Public supply (Co Co)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESB ref no. 25-7-3",NA,NA
"273","2321SWW206",NA,"OFFALY COUNTY COUNCIL","Borehole",6.7,NA,"DTB Unknown",1962-01-01,236500,218050,"to 1km","KILLEIGH",NA,"Offaly",25,"Public supply (Co Co)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
